,Date,HIGH,CLOSE,OPEN,LOW,NUM_NEG,NUM_NEU,NUM_POS,TW,weekend,NUM_NEG1,NUM_NEG2,NUM_NEG3,NUM_NEU1,NUM_NEU2,NUM_NEU3,NUM_POS1,NUM_POS2,NUM_POS3,TW1,TW2,TW3,CLOSE1,CLOSE2,CLOSE3,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
10552,10/31/13,36.49,36.21,36.25,36,3,124,33,160,0,19,5,3,86,77,80,7,23,10,112,105,93,36.25,36.28,35.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10553,11/1/13,36.8,36.25,36.5,36.16,3,104,11,118,0,3,19,5,124,86,77,33,7,23,160,112,105,36.21,36.25,36.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10554,11/2/13,36.8,36.25,36.5,36.16,0,39,6,45,1,3,3,19,104,124,86,11,33,7,118,160,112,36.25,36.21,36.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10555,11/3/13,36.8,36.25,36.5,36.16,0,51,3,54,1,0,3,3,39,104,124,6,11,33,45,118,160,36.25,36.25,36.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10556,11/4/13,36.52,36.45,36.47,36.18,2,136,62,200,0,0,0,3,51,39,104,3,6,11,54,45,118,36.25,36.25,36.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10557,11/5/13,36.33,35.52,36.21,35.52,13,121,18,152,0,2,0,0,136,51,39,62,3,6,200,54,45,36.45,36.25,36.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10558,11/6/13,36,35.82,35.78,35.72,4,75,25,104,0,13,2,0,121,136,51,18,62,3,152,200,54,35.52,36.45,36.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10559,11/7/13,35.82,35.12,35.75,35.03,3,79,13,95,0,4,13,2,75,121,136,25,18,62,104,152,200,35.82,35.52,36.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10560,11/8/13,35.17,35.17,35,34.56,6,70,21,97,0,3,4,13,79,75,121,13,25,18,95,104,152,35.12,35.82,35.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10561,11/9/13,35.17,35.17,35,34.56,2,49,5,56,1,6,3,4,70,79,75,21,13,25,97,95,104,35.17,35.12,35.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10562,11/10/13,35.17,35.17,35,34.56,4,34,5,43,1,2,6,3,49,70,79,5,21,13,56,97,95,35.17,35.17,35.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10563,11/11/13,35.25,35.02,35.15,34.97,4,57,15,76,0,4,2,6,34,49,70,5,5,21,43,56,97,35.17,35.17,35.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10564,11/12/13,35.32,35.16,35.15,34.97,5,79,5,89,0,4,4,2,57,34,49,15,5,5,76,43,56,35.02,35.17,35.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10565,11/13/13,35.17,35.06,35.02,34.85,12,98,37,147,0,5,4,4,79,57,34,5,15,5,89,76,43,35.16,35.02,35.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10566,11/14/13,35.38,35.15,35.1,35.06,12,76,18,106,0,12,5,4,98,79,57,37,5,15,147,89,76,35.06,35.16,35.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10567,11/15/13,35.48,35.42,35.12,35.1,5,80,16,101,0,12,12,5,76,98,79,18,37,5,106,147,89,35.15,35.06,35.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10568,11/16/13,35.48,35.42,35.12,35.1,2,73,3,78,1,5,12,12,80,76,98,16,18,37,101,106,147,35.42,35.15,35.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10569,11/17/13,35.48,35.42,35.12,35.1,2,49,2,53,1,2,5,12,73,80,76,3,16,18,78,101,106,35.42,35.42,35.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10570,11/18/13,35.64,35.62,35.47,35.37,2,66,5,73,0,2,2,5,49,73,80,2,3,16,53,78,101,35.42,35.42,35.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10571,11/19/13,35.83,35.72,35.64,35.56,3,73,8,84,0,2,2,2,66,49,73,5,2,3,73,53,78,35.62,35.42,35.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10572,11/20/13,35.93,35.39,35.84,35.33,13,66,9,88,0,3,2,2,73,66,49,8,5,2,84,73,53,35.72,35.62,35.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10573,11/21/13,35.58,35.3,35.44,35.16,8,95,33,136,0,13,3,2,66,73,66,9,8,5,88,84,73,35.39,35.72,35.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10574,11/22/13,35.42,35.41,35.26,35.05,2,89,19,110,0,8,13,3,95,66,73,33,9,8,136,88,84,35.3,35.39,35.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10575,11/23/13,35.42,35.41,35.26,35.05,4,41,1,46,1,2,8,13,89,95,66,19,33,9,110,136,88,35.41,35.3,35.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10576,11/24/13,35.42,35.41,35.26,35.05,9,46,6,61,1,4,2,8,41,89,95,1,19,33,46,110,136,35.41,35.41,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10577,11/25/13,35.55,35.37,35.44,35.32,3,79,15,97,0,9,4,2,46,41,89,6,1,19,61,46,110,35.41,35.41,35.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10578,11/26/13,35.54,35.29,35.4,35.27,6,75,13,94,0,3,9,4,79,46,41,15,6,1,97,61,46,35.37,35.41,35.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10579,11/27/13,35.42,35.41,35.29,35.19,2,53,7,62,0,6,3,9,75,79,46,13,15,6,94,97,61,35.29,35.37,35.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10580,11/28/13,35.42,35.41,35.29,35.19,2,36,3,41,1,2,6,3,53,75,79,7,13,15,62,94,97,35.41,35.29,35.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10581,11/29/13,35.53,35.25,35.48,35.2,3,58,9,70,0,2,2,6,36,53,75,3,7,13,41,62,94,35.41,35.41,35.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10582,11/30/13,35.53,35.25,35.48,35.2,2,47,0,49,1,3,2,2,58,36,53,9,3,7,70,41,62,35.25,35.41,35.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10583,12/1/13,35.53,35.25,35.48,35.2,4,35,1,40,1,2,3,2,47,58,36,0,9,3,49,70,41,35.25,35.25,35.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10584,12/2/13,35.21,34.82,35.13,34.8,6,80,16,102,0,4,2,3,35,47,58,1,0,9,40,49,70,35.25,35.25,35.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10585,12/3/13,34.79,34.73,34.77,34.52,7,72,13,92,0,6,4,2,80,35,47,16,1,0,102,40,49,34.82,35.25,35.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10586,12/4/13,34.65,34.59,34.34,34.2,21,133,19,173,0,7,6,4,72,80,35,13,16,1,92,102,40,34.73,34.82,35.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10587,12/5/13,34.56,34.26,34.42,34.21,5,133,32,170,0,21,7,6,133,72,80,19,13,16,173,92,102,34.59,34.73,34.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10588,12/6/13,34.58,34.51,34.5,34.3,5,308,20,333,0,5,21,7,133,133,72,32,19,13,170,173,92,34.26,34.59,34.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10589,12/7/13,34.58,34.51,34.5,34.3,4,40,6,50,1,5,5,21,308,133,133,20,32,19,333,170,173,34.51,34.26,34.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10590,12/8/13,34.58,34.51,34.5,34.3,9,68,5,82,1,4,5,5,40,308,133,6,20,32,50,333,170,34.51,34.51,34.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10591,12/9/13,34.74,34.69,34.51,34.27,5,127,14,146,0,9,4,5,68,40,308,5,6,20,82,50,333,34.51,34.51,34.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10592,12/10/13,34.91,34.4,34.79,34.39,5,119,16,140,0,5,9,4,127,68,40,14,5,6,146,82,50,34.69,34.51,34.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10593,12/11/13,34.45,33.94,34.42,33.92,5,81,10,96,0,5,5,9,119,127,68,16,14,5,140,146,82,34.4,34.69,34.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10594,12/12/13,34.13,33.89,34.04,33.75,2,93,11,106,0,5,5,5,81,119,127,10,16,14,96,140,146,33.94,34.4,34.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10595,12/13/13,33.93,33.85,33.88,33.6,6,112,41,159,0,2,5,5,93,81,119,11,10,16,106,96,140,33.89,33.94,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10596,12/14/13,33.93,33.85,33.88,33.6,10,56,16,82,1,6,2,5,112,93,81,41,11,10,159,106,96,33.85,33.89,33.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10597,12/15/13,33.93,33.85,33.88,33.6,4,46,4,54,1,10,6,2,56,112,93,16,41,11,82,159,106,33.85,33.85,33.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10598,12/16/13,34.51,34.16,34.06,34.06,8,119,29,156,0,4,10,6,46,56,112,4,16,41,54,82,159,33.85,33.85,33.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10599,12/17/13,34.29,33.84,34.2,33.76,6,163,33,202,0,8,4,10,119,46,56,29,4,16,156,54,82,34.16,33.85,33.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10600,12/18/13,34.44,34.41,33.88,33.63,4,119,22,145,0,6,8,4,163,119,46,33,29,4,202,156,54,33.84,34.16,33.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10601,12/19/13,34.47,34.45,34.28,34.13,10,116,14,140,0,4,6,8,119,163,119,22,33,29,145,202,156,34.41,33.84,34.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10602,12/20/13,34.63,34.34,34.47,34.26,6,126,14,146,0,10,4,6,116,119,163,14,22,33,140,145,202,34.45,34.41,33.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10603,12/21/13,34.63,34.34,34.47,34.26,2,68,4,74,1,6,10,4,126,116,119,14,14,22,146,140,145,34.34,34.45,34.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10604,12/22/13,34.63,34.34,34.47,34.26,6,73,6,85,1,2,6,10,68,126,116,4,14,14,74,146,140,34.34,34.34,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10605,12/23/13,34.77,34.7,34.45,34.42,2,79,11,92,0,6,2,6,73,68,126,6,4,14,85,74,146,34.34,34.34,34.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10606,12/24/13,35.01,34.95,34.78,34.7,6,78,13,97,0,2,6,2,79,73,68,11,6,4,92,85,74,34.7,34.34,34.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10607,12/25/13,35.01,34.95,34.78,34.7,3,46,1,50,1,6,2,6,78,79,73,13,11,6,97,92,85,34.95,34.7,34.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10608,12/26/13,35.18,35.15,34.98,34.94,3,68,10,81,0,3,6,2,46,78,79,1,13,11,50,97,92,34.95,34.95,34.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10609,12/27/13,35.25,35.19,35.06,34.96,5,101,8,114,0,3,3,6,68,46,78,10,1,13,81,50,97,35.15,34.95,34.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10610,12/28/13,35.25,35.19,35.06,34.96,4,48,3,55,1,5,3,3,101,68,46,8,10,1,114,81,50,35.19,35.15,34.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10611,12/29/13,35.25,35.19,35.06,34.96,2,64,8,74,1,4,5,3,48,101,68,3,8,10,55,114,81,35.19,35.19,35.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10612,12/30/13,35.3,35.18,35.03,35.01,5,88,13,106,0,2,4,5,64,48,101,8,3,8,74,55,114,35.19,35.19,35.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10613,12/31/13,35.28,35.15,35.13,34.96,3,94,5,102,0,5,2,4,88,64,48,13,8,3,106,74,55,35.18,35.19,35.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10614,1/1/14,35.28,35.15,35.13,34.96,3,43,6,52,1,3,5,2,94,88,64,5,13,8,102,106,74,35.15,35.18,35.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10615,1/2/14,35.29,34.95,35.24,34.95,4,77,8,89,0,3,3,5,43,94,88,6,5,13,52,102,106,35.15,35.15,35.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10616,1/3/14,35.16,34.81,35.12,34.61,11,249,6,266,0,4,3,3,77,43,94,8,6,5,89,52,102,34.95,35.15,35.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10617,1/4/14,35.16,34.81,35.12,34.61,2,49,4,55,1,11,4,3,249,77,43,6,8,6,266,89,52,34.81,34.95,35.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10618,1/5/14,35.16,34.81,35.12,34.61,2,332,10,344,1,2,11,4,49,249,77,4,6,8,55,266,89,34.81,34.81,34.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10619,1/6/14,35.05,34.94,34.98,34.8,6,164,17,187,0,2,2,11,332,49,249,10,4,6,344,55,266,34.81,34.81,34.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10620,1/7/14,35.15,34.95,35.12,34.9,7,199,36,242,0,6,2,2,164,332,49,17,10,4,187,344,55,34.94,34.81,34.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10621,1/8/14,34.6,34.22,34.45,34.1,17,165,40,222,0,7,6,2,199,164,332,36,17,10,242,187,344,34.95,34.94,34.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10622,1/9/14,34.27,33.54,34.24,33.51,16,157,11,184,0,17,7,6,165,199,164,40,36,17,222,242,187,34.22,34.95,34.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10623,1/10/14,33.81,33.63,33.77,33.51,8,90,13,111,0,16,17,7,157,165,199,11,40,36,184,222,242,33.54,34.22,34.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10624,1/11/14,33.81,33.63,33.77,33.51,7,99,24,130,1,8,16,17,90,157,165,13,11,40,111,184,222,33.63,33.54,34.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10625,1/12/14,33.81,33.63,33.77,33.51,5,92,13,110,1,7,8,16,99,90,157,24,13,11,130,111,184,33.63,33.63,33.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10626,1/13/14,33.65,33.28,33.59,33.2,14,122,11,147,0,5,7,8,92,99,90,13,24,13,110,130,111,33.63,33.63,33.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10627,1/14/14,33.55,33.47,33.32,33.16,3,113,14,130,0,14,5,7,122,92,99,11,13,24,147,110,130,33.28,33.63,33.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10628,1/15/14,34,33.8,33.63,33.55,11,143,22,176,0,3,14,5,113,122,92,14,11,13,130,147,110,33.47,33.28,33.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10629,1/16/14,34.08,33.95,33.87,33.81,6,115,10,131,0,11,3,14,143,113,122,22,14,11,176,130,147,33.8,33.47,33.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10630,1/17/14,34.08,33.69,34.08,33.68,5,119,19,143,0,6,11,3,115,143,113,10,22,14,131,176,130,33.95,33.8,33.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10631,1/18/14,34.08,33.69,34.08,33.68,4,75,8,87,1,5,6,11,119,115,143,19,10,22,143,131,176,33.69,33.95,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10632,1/19/14,34.08,33.69,34.08,33.68,3,85,15,103,1,4,5,6,75,119,115,8,19,10,87,143,131,33.69,33.69,33.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10633,1/20/14,34.08,33.69,34.08,33.68,4,153,35,192,1,3,4,5,85,75,119,15,8,19,103,87,143,33.69,33.69,33.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10634,1/21/14,34,33.56,33.83,33.19,14,137,36,187,0,4,3,4,153,85,75,35,15,8,192,103,87,33.69,33.69,33.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10635,1/22/14,33.66,33.34,33.6,33.31,7,193,33,233,0,14,4,3,137,153,85,36,35,15,187,192,103,33.56,33.69,33.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10636,1/23/14,33.8,33.8,33.23,33.15,5,216,21,242,0,7,14,4,193,137,153,33,36,35,233,187,192,33.34,33.56,33.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10637,1/24/14,34.29,33.44,33.86,33.42,7,119,10,136,0,5,7,14,216,193,137,21,33,36,242,233,187,33.8,33.34,33.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10638,1/25/14,34.29,33.44,33.86,33.42,0,71,4,75,1,7,5,7,119,216,193,10,21,33,136,242,233,33.44,33.8,33.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10639,1/26/14,34.29,33.44,33.86,33.42,0,51,6,57,1,0,7,5,71,119,216,4,10,21,75,136,242,33.44,33.44,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10640,1/27/14,33.74,33.52,33.54,33.43,16,292,8,316,0,0,0,7,51,71,119,6,4,10,57,75,136,33.44,33.44,33.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10641,1/28/14,33.81,33.71,33.48,33.35,36,304,111,451,0,16,0,0,292,51,71,8,6,4,316,57,75,33.52,33.44,33.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10642,1/29/14,33.55,33.32,32.4,32.01,72,303,55,430,0,36,16,0,304,292,51,111,8,6,451,316,57,33.71,33.52,33.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10643,1/30/14,33.59,33.34,33.57,33.01,8,123,20,151,0,72,36,16,303,304,292,55,111,8,430,451,316,33.32,33.71,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10644,1/31/14,33.69,33.32,32.95,32.77,8,87,14,109,0,8,72,36,123,303,304,20,55,111,151,430,451,33.34,33.32,33.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10645,2/1/14,33.69,33.32,32.95,32.77,2,48,6,56,1,8,8,72,87,123,303,14,20,55,109,151,430,33.32,33.34,33.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10646,2/2/14,33.69,33.32,32.95,32.77,1,54,8,63,1,2,8,8,48,87,123,6,14,20,56,109,151,33.32,33.32,33.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10647,2/3/14,33.31,31.96,33.17,31.9,37,214,31,282,0,1,2,8,54,48,87,8,6,14,63,56,109,33.32,33.32,33.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10648,2/4/14,32.45,32.44,32.09,32,14,125,30,169,0,37,1,2,214,54,48,31,8,6,282,63,56,31.96,33.32,33.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10649,2/5/14,32.43,32.09,32.4,32.04,9,108,43,160,0,14,37,1,125,214,54,30,31,8,169,282,63,32.44,31.96,33.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10650,2/6/14,32.33,32,32.32,31.74,12,112,41,165,0,9,14,37,108,125,214,43,30,31,160,169,282,32.09,32.44,31.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10651,2/7/14,32.36,32.29,32.18,31.95,7,110,23,140,0,12,9,14,112,108,125,41,43,30,165,160,169,32,32.09,32.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10652,2/8/14,32.36,32.29,32.18,31.95,3,72,14,89,1,7,12,9,110,112,108,23,41,43,140,165,160,32.29,32,32.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10653,2/9/14,32.36,32.29,32.18,31.95,7,130,28,165,1,3,7,12,72,110,112,14,23,41,89,140,165,32.29,32.29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10654,2/10/14,32.48,32.43,32.48,32.22,13,131,29,173,0,7,3,7,130,72,110,28,14,23,165,89,140,32.29,32.29,32.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10655,2/11/14,33.04,32.93,32.62,32.51,14,105,48,167,0,13,7,3,131,130,72,29,28,14,173,165,89,32.43,32.29,32.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
